,action,reward,load,location_y,location_x
3776,4,0.0,0,2,0
3777,2,0.0,0,2,0
3778,4,0.0,0,2,0
3779,2,0.0,0,2,0
3780,2,0.0,0,2,0
3781,2,0.0,0,2,0
3782,2,0.0,0,2,0
3783,3,-1.0,0,2,0
3784,2,-1.0,0,3,0
3785,2,-1.0,0,3,1
3786,1,11.5,0,3,2
3787,3,-1.0,1,2,2
3788,4,-1.0,1,3,2
3789,4,-1.0,1,3,1
3790,1,11.5,1,3,0
3791,3,-1.0,0,2,0
3792,2,-1.0,0,3,0
3793,2,11.5,0,3,1
3794,4,-1.0,1,3,2
3795,4,-1.0,1,3,1
3796,1,11.5,1,3,0
3797,2,0.0,0,2,0
3798,2,0.0,0,2,0
3799,2,0.0,0,2,0
3800,2,0.0,0,2,0
3801,3,-1.0,0,2,0
3802,2,-1.0,0,3,0
3803,2,11.5,0,3,1
3804,4,-1.0,1,3,2
3805,4,-1.0,1,3,1
3806,1,11.5,1,3,0
3807,2,0.0,0,2,0
3808,2,0.0,0,2,0
3809,2,0.0,0,2,0
3810,2,0.0,0,2,0
3811,2,0.0,0,2,0
3812,2,0.0,0,2,0
3813,2,0.0,0,2,0
3814,2,0.0,0,2,0
3815,4,0.0,0,2,0
3816,4,0.0,0,2,0
3817,4,0.0,0,2,0
3818,3,11.5,0,2,0
3819,1,11.5,1,3,0
3820,3,-1.0,0,2,0
3821,0,0.0,0,3,0
3822,0,0.0,0,3,0
3823,0,0.0,0,3,0
3824,0,0.0,0,3,0
3825,0,0.0,0,3,0
3826,2,-1.0,0,3,0
3827,2,-1.0,0,3,1
3828,0,0.0,0,3,2
3829,0,0.0,0,3,2
3830,1,-1.0,0,3,2
3831,1,11.5,0,2,2
3832,3,-1.0,1,1,2
3833,3,-1.0,1,2,2
3834,4,-1.0,1,3,2
3835,4,-1.0,1,3,1
3836,1,11.5,1,3,0
3837,3,-1.0,0,2,0
3838,2,-1.0,0,3,0
3839,2,11.5,0,3,1
3840,4,-1.0,1,3,2
3841,1,0.0,1,3,1
3842,4,-1.0,1,3,1
3843,1,11.5,1,3,0
3844,0,0.0,0,2,0
3845,2,0.0,0,2,0
3846,2,0.0,0,2,0
3847,2,0.0,0,2,0
3848,2,0.0,0,2,0
3849,2,0.0,0,2,0
3850,2,0.0,0,2,0
3851,2,0.0,0,2,0
3852,2,0.0,0,2,0
3853,3,-1.0,0,2,0
3854,2,-1.0,0,3,0
3855,2,-1.0,0,3,1
3856,1,-1.0,0,3,2
3857,1,-1.0,0,2,2
3858,1,11.5,0,1,2
3859,3,-1.0,1,0,2
3860,3,-1.0,1,1,2
3861,3,-1.0,1,2,2
3862,4,-1.0,1,3,2
3863,4,-1.0,1,3,1
3864,1,11.5,1,3,0
3865,3,-1.0,0,2,0
3866,2,-1.0,0,3,0
3867,2,-1.0,0,3,1
3868,1,-1.0,0,3,2
3869,1,-1.0,0,2,2
3870,1,-1.0,0,1,2
3871,2,11.5,0,0,2
3872,4,-1.0,1,0,3
3873,3,-1.0,1,0,2
3874,3,-1.0,1,1,2
3875,3,-1.0,1,2,2
3876,4,-1.0,1,3,2
3877,4,-1.0,1,3,1
3878,1,11.5,1,3,0
3879,3,-1.0,0,2,0
3880,2,-1.0,0,3,0
3881,2,-1.0,0,3,1
3882,1,-1.0,0,3,2
3883,1,11.5,0,2,2
3884,3,-1.0,1,1,2
3885,3,-1.0,1,2,2
3886,4,-1.0,1,3,2
3887,4,-1.0,1,3,1
3888,1,11.5,1,3,0
3889,0,0.0,0,2,0
3890,4,0.0,0,2,0
3891,2,0.0,0,2,0
3892,3,-1.0,0,2,0
3893,2,-1.0,0,3,0
3894,2,-1.0,0,3,1
3895,3,11.5,0,3,2
3896,4,-1.0,1,4,2
3897,4,-1.0,1,4,1
3898,1,-1.0,1,4,0
3899,1,11.5,1,3,0
3900,2,0.0,0,2,0
3901,2,0.0,0,2,0
3902,2,0.0,0,2,0
3903,2,0.0,0,2,0
3904,2,0.0,0,2,0
3905,2,0.0,0,2,0
3906,2,0.0,0,2,0
3907,2,0.0,0,2,0
3908,2,0.0,0,2,0
3909,3,-1.0,0,2,0
3910,2,-1.0,0,3,0
3911,2,-1.0,0,3,1
3912,1,11.5,0,3,2
3913,3,-1.0,1,2,2
3914,4,-1.0,1,3,2
3915,4,-1.0,1,3,1
3916,1,11.5,1,3,0
3917,2,0.0,0,2,0
3918,2,0.0,0,2,0
3919,2,0.0,0,2,0
3920,4,0.0,0,2,0
3921,4,0.0,0,2,0
3922,0,0.0,0,2,0
3923,2,0.0,0,2,0
3924,2,0.0,0,2,0
3925,0,0.0,0,2,0
3926,0,0.0,0,2,0
3927,0,0.0,0,2,0
3928,2,0.0,0,2,0
3929,2,0.0,0,2,0
3930,2,0.0,0,2,0
3931,0,0.0,0,2,0
3932,2,0.0,0,2,0
3933,2,0.0,0,2,0
3934,2,0.0,0,2,0
3935,2,0.0,0,2,0
3936,2,0.0,0,2,0
3937,2,0.0,0,2,0
3938,2,0.0,0,2,0
3939,2,0.0,0,2,0
3940,2,0.0,0,2,0
3941,2,0.0,0,2,0
3942,2,0.0,0,2,0
3943,3,-1.0,0,2,0
3944,2,-1.0,0,3,0
3945,2,-1.0,0,3,1
3946,3,11.5,0,3,2
3947,4,-1.0,1,4,2
3948,4,-1.0,1,4,1
3949,1,-1.0,1,4,0
3950,1,11.5,1,3,0
3951,3,-1.0,0,2,0
3952,3,-1.0,0,3,0
3953,2,11.5,0,4,0
3954,4,-1.0,1,4,1
3955,1,-1.0,1,4,0
3956,1,11.5,1,3,0
3957,2,0.0,0,2,0
3958,4,0.0,0,2,0
3959,2,0.0,0,2,0
3960,0,0.0,0,2,0
3961,0,0.0,0,2,0
3962,4,0.0,0,2,0
3963,4,0.0,0,2,0
3964,4,0.0,0,2,0
3965,4,0.0,0,2,0
3966,3,-1.0,0,2,0
3967,0,0.0,0,3,0
3968,0,0.0,0,3,0
3969,2,-1.0,0,3,0
3970,1,0.0,0,3,1
3971,2,-1.0,0,3,1
3972,1,-1.0,0,3,2
3973,1,-1.0,0,2,2
3974,1,-1.0,0,1,2
3975,2,11.5,0,0,2
3976,4,-1.0,1,0,3
3977,3,-1.0,1,0,2
3978,3,-1.0,1,1,2
3979,3,-1.0,1,2,2
3980,4,-1.0,1,3,2
3981,4,-1.0,1,3,1
3982,1,11.5,1,3,0
3983,3,-1.0,0,2,0
3984,2,11.5,0,3,0
3985,4,-1.0,1,3,1
3986,1,11.5,1,3,0
3987,3,-1.0,0,2,0
3988,2,-1.0,0,3,0
3989,2,11.5,0,3,1
3990,4,-1.0,1,3,2
3991,4,-1.0,1,3,1
3992,1,11.5,1,3,0
3993,4,0.0,0,2,0
3994,4,0.0,0,2,0
3995,3,-1.0,0,2,0
3996,1,-1.0,0,3,0
3997,2,0.0,0,2,0
3998,2,0.0,0,2,0
3999,2,0.0,0,2,0
4000,2,0.0,0,2,0
4001,2,0.0,0,2,0
4002,2,0.0,0,2,0
4003,2,0.0,0,2,0
4004,2,0.0,0,2,0
4005,0,0.0,0,2,0
4006,0,0.0,0,2,0
4007,0,0.0,0,2,0
4008,0,0.0,0,2,0
4009,0,0.0,0,2,0
4010,0,0.0,0,2,0
4011,0,0.0,0,2,0
4012,0,0.0,0,2,0
4013,0,0.0,0,2,0
4014,0,0.0,0,2,0
4015,3,11.5,0,2,0
4016,1,11.5,1,3,0
4017,4,0.0,0,2,0
4018,2,0.0,0,2,0
4019,2,0.0,0,2,0
4020,2,0.0,0,2,0
4021,2,0.0,0,2,0
4022,2,0.0,0,2,0
4023,2,0.0,0,2,0
4024,0,0.0,0,2,0
4025,0,0.0,0,2,0
4026,0,0.0,0,2,0
4027,0,0.0,0,2,0
4028,0,0.0,0,2,0
4029,0,0.0,0,2,0
4030,0,0.0,0,2,0
4031,0,0.0,0,2,0
4032,2,0.0,0,2,0
4033,2,0.0,0,2,0
4034,2,0.0,0,2,0
4035,0,0.0,0,2,0
4036,3,-1.0,0,2,0
4037,2,-1.0,0,3,0
4038,2,-1.0,0,3,1
4039,1,11.5,0,3,2
4040,3,-1.0,1,2,2
4041,4,-1.0,1,3,2
4042,4,-1.0,1,3,1
4043,1,11.5,1,3,0
4044,3,-1.0,0,2,0
4045,2,-1.0,0,3,0
4046,2,-1.0,0,3,1
4047,3,11.5,0,3,2
4048,4,-1.0,1,4,2
4049,4,-1.0,1,4,1
4050,1,-1.0,1,4,0
4051,1,11.5,1,3,0
4052,3,-1.0,0,2,0
4053,2,-1.0,0,3,0
4054,2,-1.0,0,3,1
4055,1,-1.0,0,3,2
4056,1,11.5,0,2,2
4057,3,-1.0,1,1,2
4058,3,-1.0,1,2,2
4059,4,-1.0,1,3,2
4060,4,-1.0,1,3,1
4061,1,11.5,1,3,0
4062,3,-1.0,0,2,0
4063,2,11.5,0,3,0
4064,4,-1.0,1,3,1
4065,1,11.5,1,3,0
4066,3,-1.0,0,2,0
4067,2,-1.0,0,3,0
4068,2,-1.0,0,3,1
4069,3,11.5,0,3,2
4070,4,-1.0,1,4,2
4071,4,-1.0,1,4,1
4072,1,-1.0,1,4,0
4073,1,11.5,1,3,0
4074,3,-1.0,0,2,0
4075,2,-1.0,0,3,0
4076,0,0.0,0,3,1
4077,0,0.0,0,3,1
4078,0,0.0,0,3,1
4079,2,-1.0,0,3,1
4080,0,0.0,0,3,2
4081,0,0.0,0,3,2
4082,3,11.5,0,3,2
4083,4,-1.0,1,4,2
4084,4,-1.0,1,4,1
4085,1,-1.0,1,4,0
4086,1,11.5,1,3,0
4087,3,-1.0,0,2,0
4088,3,-1.0,0,3,0
4089,2,-1.0,0,4,0
4090,2,11.5,0,4,1
4091,4,-1.0,1,4,2
4092,4,-1.0,1,4,1
4093,1,-1.0,1,4,0
4094,1,11.5,1,3,0
4095,3,-1.0,0,2,0
4096,2,-1.0,0,3,0
4097,2,-1.0,0,3,1
4098,1,11.5,0,3,2
4099,3,-1.0,1,2,2
4100,4,-1.0,1,3,2
4101,4,-1.0,1,3,1
4102,1,11.5,1,3,0
4103,3,-1.0,0,2,0
4104,2,-1.0,0,3,0
4105,2,-1.0,0,3,1
4106,1,11.5,0,3,2
4107,3,-1.0,1,2,2
4108,4,-1.0,1,3,2
4109,4,-1.0,1,3,1
4110,1,11.5,1,3,0
4111,3,-1.0,0,2,0
4112,2,-1.0,0,3,0
4113,2,11.5,0,3,1
4114,4,-1.0,1,3,2
4115,4,-1.0,1,3,1
4116,1,11.5,1,3,0
4117,3,-1.0,0,2,0
4118,2,-1.0,0,3,0
4119,2,-1.0,0,3,1
4120,1,11.5,0,3,2
4121,3,-1.0,1,2,2
4122,4,-1.0,1,3,2
4123,4,-1.0,1,3,1
4124,1,11.5,1,3,0
4125,2,0.0,0,2,0
4126,2,0.0,0,2,0
4127,2,0.0,0,2,0
4128,2,0.0,0,2,0
4129,2,0.0,0,2,0
4130,2,0.0,0,2,0
4131,2,0.0,0,2,0
4132,2,0.0,0,2,0
4133,2,0.0,0,2,0
4134,2,0.0,0,2,0
4135,2,0.0,0,2,0
4136,2,0.0,0,2,0
4137,2,0.0,0,2,0
4138,2,0.0,0,2,0
4139,2,0.0,0,2,0
4140,2,0.0,0,2,0
4141,3,-1.0,0,2,0
4142,3,-1.0,0,3,0
4143,2,11.5,0,4,0
4144,4,-1.0,1,4,1
4145,1,-1.0,1,4,0
4146,1,11.5,1,3,0
4147,2,0.0,0,2,0
4148,2,0.0,0,2,0
4149,2,0.0,0,2,0
4150,2,0.0,0,2,0
4151,2,0.0,0,2,0
4152,2,0.0,0,2,0
4153,3,-1.0,0,2,0
4154,3,11.5,0,3,0
4155,1,-1.0,1,4,0
4156,1,11.5,1,3,0
4157,2,0.0,0,2,0
4158,2,0.0,0,2,0
4159,2,0.0,0,2,0
4160,2,0.0,0,2,0
4161,2,0.0,0,2,0
4162,2,0.0,0,2,0
4163,2,0.0,0,2,0
4164,2,0.0,0,2,0
4165,2,0.0,0,2,0
4166,2,0.0,0,2,0
4167,2,0.0,0,2,0
4168,2,0.0,0,2,0
4169,2,0.0,0,2,0
4170,2,0.0,0,2,0
4171,2,0.0,0,2,0
4172,2,0.0,0,2,0
4173,2,0.0,0,2,0
4174,2,0.0,0,2,0
4175,2,0.0,0,2,0
4176,2,0.0,0,2,0
4177,2,0.0,0,2,0
4178,2,0.0,0,2,0
4179,2,0.0,0,2,0
4180,2,0.0,0,2,0
4181,2,0.0,0,2,0
4182,2,0.0,0,2,0
4183,2,0.0,0,2,0
4184,3,-1.0,0,2,0
4185,2,-1.0,0,3,0
4186,2,11.5,0,3,1
4187,4,-1.0,1,3,2
4188,4,-1.0,1,3,1
4189,1,11.5,1,3,0
4190,3,-1.0,0,2,0
4191,2,-1.0,0,3,0
4192,2,-1.0,0,3,1
4193,1,11.5,0,3,2
4194,3,-1.0,1,2,2
4195,4,-1.0,1,3,2
4196,4,-1.0,1,3,1
4197,1,11.5,1,3,0
4198,3,-1.0,0,2,0
4199,1,-1.0,0,3,0
4200,2,0.0,0,2,0
4201,2,0.0,0,2,0
4202,2,0.0,0,2,0
4203,2,0.0,0,2,0
4204,2,0.0,0,2,0
4205,3,-1.0,0,2,0
4206,2,-1.0,0,3,0
4207,2,-1.0,0,3,1
4208,1,-1.0,0,3,2
4209,1,-1.0,0,2,2
4210,1,-1.0,0,1,2
4211,2,-1.0,0,0,2
4212,2,11.5,0,0,3
4213,4,-1.0,1,0,4
4214,4,-1.0,1,0,3
4215,3,-1.0,1,0,2
4216,3,-1.0,1,1,2
4217,3,-1.0,1,2,2
4218,4,-1.0,1,3,2
4219,4,-1.0,1,3,1
4220,1,11.5,1,3,0
4221,2,0.0,0,2,0
4222,3,-1.0,0,2,0
4223,2,-1.0,0,3,0
4224,2,11.5,0,3,1
4225,4,-1.0,1,3,2
4226,4,-1.0,1,3,1
4227,1,11.5,1,3,0
4228,2,0.0,0,2,0
4229,2,0.0,0,2,0
4230,2,0.0,0,2,0
4231,2,0.0,0,2,0
4232,2,0.0,0,2,0
4233,2,0.0,0,2,0
4234,2,0.0,0,2,0
4235,2,0.0,0,2,0
4236,2,0.0,0,2,0
4237,2,0.0,0,2,0
4238,2,0.0,0,2,0
4239,2,0.0,0,2,0
4240,2,0.0,0,2,0
4241,2,0.0,0,2,0
4242,2,0.0,0,2,0
4243,2,0.0,0,2,0
4244,2,0.0,0,2,0
4245,2,0.0,0,2,0
4246,2,0.0,0,2,0
4247,2,0.0,0,2,0
4248,2,0.0,0,2,0
4249,2,0.0,0,2,0
4250,4,0.0,0,2,0
4251,4,0.0,0,2,0
4252,0,0.0,0,2,0
4253,2,0.0,0,2,0
4254,2,0.0,0,2,0
4255,0,0.0,0,2,0
4256,0,0.0,0,2,0
4257,0,0.0,0,2,0
4258,2,0.0,0,2,0
4259,2,0.0,0,2,0
4260,2,0.0,0,2,0
4261,0,0.0,0,2,0
4262,3,-1.0,0,2,0
4263,2,-1.0,0,3,0
4264,2,-1.0,0,3,1
4265,3,-1.0,0,3,2
4266,4,11.5,0,4,2
4267,4,-1.0,1,4,1
4268,1,-1.0,1,4,0
4269,1,11.5,1,3,0
4270,3,-1.0,0,2,0
4271,2,-1.0,0,3,0
4272,2,-1.0,0,3,1
4273,1,-1.0,0,3,2
4274,1,-1.0,0,2,2
4275,1,-1.0,0,1,2
4276,2,11.5,0,0,2
4277,4,-1.0,1,0,3
4278,3,-1.0,1,0,2
4279,3,-1.0,1,1,2
4280,3,-1.0,1,2,2
4281,4,-1.0,1,3,2
4282,4,-1.0,1,3,1
4283,1,11.5,1,3,0
4284,3,-1.0,0,2,0
4285,2,11.5,0,3,0
4286,4,-1.0,1,3,1
4287,1,11.5,1,3,0
4288,3,-1.0,0,2,0
4289,2,-1.0,0,3,0
4290,2,-1.0,0,3,1
4291,3,11.5,0,3,2
4292,4,-1.0,1,4,2
4293,4,-1.0,1,4,1
4294,1,-1.0,1,4,0
4295,1,11.5,1,3,0
4296,3,-1.0,0,2,0
4297,2,-1.0,0,3,0
4298,2,-1.0,0,3,1
4299,1,-1.0,0,3,2
4300,1,-1.0,0,2,2
4301,1,11.5,0,1,2
4302,3,-1.0,1,0,2
4303,3,-1.0,1,1,2
4304,3,-1.0,1,2,2
4305,4,-1.0,1,3,2
4306,4,-1.0,1,3,1
4307,1,11.5,1,3,0
4308,0,0.0,0,2,0
4309,4,0.0,0,2,0
4310,4,0.0,0,2,0
4311,4,0.0,0,2,0
4312,2,0.0,0,2,0
4313,2,0.0,0,2,0
4314,2,0.0,0,2,0
4315,2,0.0,0,2,0
4316,2,0.0,0,2,0
4317,3,-1.0,0,2,0
4318,2,-1.0,0,3,0
4319,2,-1.0,0,3,1
4320,1,-1.0,0,3,2
4321,1,-1.0,0,2,2
4322,1,-1.0,0,1,2
4323,2,-1.0,0,0,2
4324,2,11.5,0,0,3
4325,4,-1.0,1,0,4
4326,4,-1.0,1,0,3
4327,3,-1.0,1,0,2
4328,3,-1.0,1,1,2
4329,3,-1.0,1,2,2
4330,4,-1.0,1,3,2
4331,4,-1.0,1,3,1
4332,1,11.5,1,3,0
4333,3,-1.0,0,2,0
4334,2,-1.0,0,3,0
4335,2,-1.0,0,3,1
4336,3,11.5,0,3,2
4337,4,-1.0,1,4,2
4338,4,-1.0,1,4,1
4339,1,-1.0,1,4,0
4340,1,11.5,1,3,0
4341,0,0.0,0,2,0
4342,4,0.0,0,2,0
4343,4,0.0,0,2,0
4344,4,0.0,0,2,0
4345,4,0.0,0,2,0
4346,4,0.0,0,2,0
4347,4,0.0,0,2,0
4348,4,0.0,0,2,0
4349,4,0.0,0,2,0
4350,4,0.0,0,2,0
4351,4,0.0,0,2,0
4352,4,0.0,0,2,0
4353,4,0.0,0,2,0
4354,3,-1.0,0,2,0
4355,2,-1.0,0,3,0
4356,2,11.5,0,3,1
4357,4,-1.0,1,3,2
4358,4,-1.0,1,3,1
4359,1,11.5,1,3,0
4360,2,0.0,0,2,0
4361,2,0.0,0,2,0
4362,2,0.0,0,2,0
4363,2,0.0,0,2,0
4364,2,0.0,0,2,0
4365,0,0.0,0,2,0
4366,0,0.0,0,2,0
4367,0,0.0,0,2,0
4368,4,0.0,0,2,0
4369,4,0.0,0,2,0
4370,3,-1.0,0,2,0
4371,2,-1.0,0,3,0
4372,2,-1.0,0,3,1
4373,1,-1.0,0,3,2
4374,1,-1.0,0,2,2
4375,1,11.5,0,1,2
4376,3,-1.0,1,0,2
4377,3,-1.0,1,1,2
4378,3,-1.0,1,2,2
4379,4,-1.0,1,3,2
4380,4,-1.0,1,3,1
4381,1,11.5,1,3,0
4382,2,0.0,0,2,0
4383,2,0.0,0,2,0
4384,2,0.0,0,2,0
4385,2,0.0,0,2,0
4386,2,0.0,0,2,0
4387,2,0.0,0,2,0
4388,2,0.0,0,2,0
4389,2,0.0,0,2,0
4390,3,-1.0,0,2,0
4391,2,11.5,0,3,0
4392,4,-1.0,1,3,1
4393,1,11.5,1,3,0
4394,4,0.0,0,2,0
4395,2,0.0,0,2,0
4396,2,0.0,0,2,0
4397,2,0.0,0,2,0
4398,2,0.0,0,2,0
4399,2,0.0,0,2,0
4400,2,0.0,0,2,0
4401,3,-1.0,0,2,0
4402,3,-1.0,0,3,0
4403,2,11.5,0,4,0
4404,4,-1.0,1,4,1
4405,1,-1.0,1,4,0
4406,1,11.5,1,3,0
4407,2,0.0,0,2,0
4408,2,0.0,0,2,0
4409,2,0.0,0,2,0
4410,4,0.0,0,2,0
4411,4,0.0,0,2,0
4412,0,0.0,0,2,0
4413,2,0.0,0,2,0
4414,2,0.0,0,2,0
4415,0,0.0,0,2,0
4416,0,0.0,0,2,0
4417,0,0.0,0,2,0
4418,2,0.0,0,2,0
4419,2,0.0,0,2,0
4420,2,0.0,0,2,0
4421,3,-1.0,0,2,0
4422,2,-1.0,0,3,0
4423,2,-1.0,0,3,1
4424,1,-1.0,0,3,2
4425,1,-1.0,0,2,2
4426,1,-1.0,0,1,2
4427,2,-1.0,0,0,2
4428,2,11.5,0,0,3
4429,4,-1.0,1,0,4
4430,4,-1.0,1,0,3
4431,3,-1.0,1,0,2
4432,3,-1.0,1,1,2
4433,3,-1.0,1,2,2
4434,4,-1.0,1,3,2
4435,4,-1.0,1,3,1
4436,1,11.5,1,3,0
4437,3,-1.0,0,2,0
4438,0,0.0,0,3,0
4439,0,0.0,0,3,0
4440,3,-1.0,0,3,0
4441,2,11.5,0,4,0
4442,4,-1.0,1,4,1
4443,1,-1.0,1,4,0
4444,1,11.5,1,3,0
4445,4,0.0,0,2,0
4446,4,0.0,0,2,0
4447,4,0.0,0,2,0
4448,4,0.0,0,2,0
4449,4,0.0,0,2,0
4450,4,0.0,0,2,0
4451,0,0.0,0,2,0
4452,0,0.0,0,2,0
4453,0,0.0,0,2,0
4454,0,0.0,0,2,0
4455,0,0.0,0,2,0
4456,0,0.0,0,2,0
4457,0,0.0,0,2,0
4458,0,0.0,0,2,0
4459,0,0.0,0,2,0
4460,0,0.0,0,2,0
4461,4,0.0,0,2,0
4462,4,0.0,0,2,0
4463,4,0.0,0,2,0
4464,2,0.0,0,2,0
4465,2,0.0,0,2,0
4466,2,0.0,0,2,0
4467,2,0.0,0,2,0
4468,2,0.0,0,2,0
4469,0,0.0,0,2,0
4470,3,-1.0,0,2,0
4471,3,-1.0,0,3,0
4472,2,11.5,0,4,0
4473,4,-1.0,1,4,1
4474,1,-1.0,1,4,0
4475,1,11.5,1,3,0
4476,3,-1.0,0,2,0
4477,2,-1.0,0,3,0
4478,2,-1.0,0,3,1
4479,3,11.5,0,3,2
4480,1,-1.0,1,4,2
4481,4,-1.0,1,3,2
4482,4,-1.0,1,3,1
4483,1,11.5,1,3,0
4484,4,0.0,0,2,0
4485,4,0.0,0,2,0
4486,4,0.0,0,2,0
4487,2,0.0,0,2,0
4488,3,-1.0,0,2,0
4489,0,0.0,0,3,0
4490,0,0.0,0,3,0
4491,0,0.0,0,3,0
4492,0,0.0,0,3,0
4493,0,0.0,0,3,0
4494,0,0.0,0,3,0
4495,2,-1.0,0,3,0
4496,2,-1.0,0,3,1
4497,1,-1.0,0,3,2
4498,1,-1.0,0,2,2
4499,1,-1.0,0,1,2
4500,2,-1.0,0,0,2
4501,2,11.5,0,0,3
4502,4,-1.0,1,0,4
4503,4,-1.0,1,0,3
4504,3,-1.0,1,0,2
4505,3,-1.0,1,1,2
4506,3,-1.0,1,2,2
4507,4,-1.0,1,3,2
4508,4,-1.0,1,3,1
4509,1,11.5,1,3,0
4510,3,-1.0,0,2,0
4511,2,11.5,0,3,0
4512,4,-1.0,1,3,1
4513,1,11.5,1,3,0
4514,3,-1.0,0,2,0
4515,2,-1.0,0,3,0
4516,2,-1.0,0,3,1
4517,1,11.5,0,3,2
4518,3,-1.0,1,2,2
4519,4,-1.0,1,3,2
4520,4,-1.0,1,3,1
4521,1,11.5,1,3,0
4522,2,0.0,0,2,0
4523,2,0.0,0,2,0
4524,2,0.0,0,2,0
4525,0,0.0,0,2,0
4526,3,-1.0,0,2,0
4527,2,-1.0,0,3,0
4528,2,-1.0,0,3,1
4529,1,-1.0,0,3,2
4530,1,-1.0,0,2,2
4531,1,-1.0,0,1,2
4532,2,11.5,0,0,2
4533,4,-1.0,1,0,3
4534,3,-1.0,1,0,2
4535,3,-1.0,1,1,2
4536,3,-1.0,1,2,2
4537,4,-1.0,1,3,2
4538,4,-1.0,1,3,1
4539,1,11.5,1,3,0
4540,2,0.0,0,2,0
4541,2,0.0,0,2,0
4542,2,0.0,0,2,0
4543,2,0.0,0,2,0
4544,2,0.0,0,2,0
4545,2,0.0,0,2,0
4546,2,0.0,0,2,0
4547,2,0.0,0,2,0
4548,2,0.0,0,2,0
4549,2,0.0,0,2,0
4550,3,-1.0,0,2,0
4551,2,-1.0,0,3,0
4552,2,-1.0,0,3,1
4553,1,11.5,0,3,2
4554,3,-1.0,1,2,2
4555,4,-1.0,1,3,2
4556,4,-1.0,1,3,1
4557,1,11.5,1,3,0
4558,3,-1.0,0,2,0
4559,3,-1.0,0,3,0
4560,2,-1.0,0,4,0
4561,2,11.5,0,4,1
4562,1,-1.0,1,4,2
4563,4,-1.0,1,3,2
4564,4,-1.0,1,3,1
4565,1,11.5,1,3,0
4566,0,0.0,0,2,0
4567,0,0.0,0,2,0
4568,0,0.0,0,2,0
4569,3,-1.0,0,2,0
4570,2,-1.0,0,3,0
4571,3,-1.0,0,3,1
4572,2,11.5,0,4,1
4573,4,-1.0,1,4,2
4574,4,-1.0,1,4,1
4575,1,-1.0,1,4,0
4576,1,11.5,1,3,0
4577,3,-1.0,0,2,0
4578,2,-1.0,0,3,0
4579,2,-1.0,0,3,1
4580,1,11.5,0,3,2
4581,3,-1.0,1,2,2
4582,4,-1.0,1,3,2
4583,4,-1.0,1,3,1
4584,1,11.5,1,3,0
4585,2,0.0,0,2,0
4586,2,0.0,0,2,0
4587,4,0.0,0,2,0
4588,4,0.0,0,2,0
4589,4,0.0,0,2,0
4590,4,0.0,0,2,0
4591,4,0.0,0,2,0
4592,3,-1.0,0,2,0
4593,3,-1.0,0,3,0
4594,2,11.5,0,4,0
4595,4,-1.0,1,4,1
4596,1,-1.0,1,4,0
4597,1,11.5,1,3,0
4598,2,0.0,0,2,0
4599,2,0.0,0,2,0
4600,2,0.0,0,2,0
4601,2,0.0,0,2,0
4602,2,0.0,0,2,0
4603,2,0.0,0,2,0
4604,2,0.0,0,2,0
4605,4,0.0,0,2,0
4606,4,0.0,0,2,0
4607,0,0.0,0,2,0
4608,2,0.0,0,2,0
4609,2,0.0,0,2,0
4610,0,0.0,0,2,0
4611,0,0.0,0,2,0
4612,0,0.0,0,2,0
4613,2,0.0,0,2,0
4614,2,0.0,0,2,0
4615,2,0.0,0,2,0
4616,0,0.0,0,2,0
4617,3,-1.0,0,2,0
4618,3,11.5,0,3,0
4619,1,-1.0,1,4,0
4620,1,11.5,1,3,0
4621,2,0.0,0,2,0
4622,2,0.0,0,2,0
4623,2,0.0,0,2,0
4624,2,0.0,0,2,0
4625,2,0.0,0,2,0
4626,2,0.0,0,2,0
4627,2,0.0,0,2,0
4628,4,0.0,0,2,0
4629,4,0.0,0,2,0
4630,3,-1.0,0,2,0
4631,2,-1.0,0,3,0
4632,2,-1.0,0,3,1
4633,1,-1.0,0,3,2
4634,1,-1.0,0,2,2
4635,1,-1.0,0,1,2
4636,2,11.5,0,0,2
4637,4,-1.0,1,0,3
4638,3,-1.0,1,0,2
4639,3,-1.0,1,1,2
4640,3,-1.0,1,2,2
4641,4,-1.0,1,3,2
4642,4,-1.0,1,3,1
4643,1,11.5,1,3,0
4644,1,-1.0,0,2,0
4645,1,11.5,0,1,0
4646,3,-1.0,1,0,0
4647,3,11.5,1,1,0
4648,3,-1.0,0,2,0
4649,2,11.5,0,3,0
4650,4,-1.0,1,3,1
4651,1,11.5,1,3,0
4652,2,0.0,0,2,0
4653,3,-1.0,0,2,0
4654,2,-1.0,0,3,0
4655,2,-1.0,0,3,1
4656,1,-1.0,0,3,2
4657,1,-1.0,0,2,2
4658,1,11.5,0,1,2
4659,3,-1.0,1,0,2
4660,3,-1.0,1,1,2
4661,3,-1.0,1,2,2
4662,4,-1.0,1,3,2
4663,4,-1.0,1,3,1
4664,1,11.5,1,3,0
4665,3,-1.0,0,2,0
4666,2,-1.0,0,3,0
4667,2,-1.0,0,3,1
4668,1,11.5,0,3,2
4669,3,-1.0,1,2,2
4670,4,-1.0,1,3,2
4671,4,-1.0,1,3,1
4672,1,11.5,1,3,0
4673,2,0.0,0,2,0
4674,2,0.0,0,2,0
4675,2,0.0,0,2,0
4676,2,0.0,0,2,0
4677,2,0.0,0,2,0
4678,4,0.0,0,2,0
4679,4,0.0,0,2,0
4680,0,0.0,0,2,0
